accommodates,bathrooms,bedrooms,beds,price,latitude,longitude,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,property_type,room_type,amenities,neighbourhood_cleansed,city,state,zipcode,market,has_availability,calendar_updated,last_scraped
6,1,2,2,125,30.24167447,-97.75832016,2,1125,25,34,51,293,Apartment,Entire home/apt,"{""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Washer,Dryer,Shampoo}",78704,Austin,TX,78704,Austin,t,2 days ago,11/8/15
4,1,1,2,179,30.26105449,-97.77212594,2,1125,30,60,90,365,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",78704,Austin,TX,78704,Austin,t,5 weeks ago,11/8/15
4,1,1,2,215,30.25453631,-97.75714106,1,1125,1,4,34,309,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",78704,Austin,TX,78704,Austin,t,yesterday,11/8/15
4,1,2,3,400,30.25258106,-97.74881024,2,3,30,60,90,365,Apartment,Entire home/apt,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Hot Tub"",""Indoor Fireplace"",Heating,""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,14 months ago,11/8/15
2,2.5,2,1,80,30.23126979,-97.78430856,1,1125,0,0,25,145,Condominium,Entire home/apt,"{""Smoke Detector"",""First Aid Kit""}",78704,Austin,TX,78704,Austin,t,3 months ago,11/8/15
2,1,1,1,125,30.25983047,-97.76423108,1,30,26,56,86,355,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Breakfast,Heating}",78704,Austin,TX,78704,Austin,t,1 week ago,11/7/15
5,1.5,2,2,495,30.25704769,-97.763225,2,1125,30,60,90,365,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",78704,Austin,TX,78704,Austin,t,3 months ago,11/8/15
2,1,1,1,250,30.25565617,-97.74691009,3,3,0,0,0,18,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,6 weeks ago,11/8/15
4,1.5,2,3,275,30.24661437,-97.74517353,1,1125,29,59,89,364,Apartment,Entire home/apt,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,""24-Hour Check-in""}",78704,Austin,TX,78704,Austin,t,a week ago,11/7/15
6,2,2,2,325,30.25617902,-97.77230101,3,1125,2,2,8,271,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,today,11/8/15
4,1,1,2,250,30.23701391,-97.78635903,2,5,30,60,90,365,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,never,11/8/15
6,3.5,3,3,499,30.2449702,-97.76461382,1,1125,28,55,55,65,Apartment,Entire home/apt,"{TV,Internet,""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,2 days ago,11/8/15
6,2.5,3,2,300,30.25715603,-97.76334193,3,15,0,0,0,0,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",78704,Austin,TX,78704,Austin,t,2 weeks ago,11/8/15
4,1,1,1,165,30.25670638,-97.75948198,1,1125,28,58,88,349,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",78704,Austin,TX,78704,Austin,t,2 weeks ago,11/8/15
4,1.5,2,3,333,30.23607028,-97.78150759,1,1125,30,60,90,365,Apartment,Entire home/apt,{},78704,Austin,TX,78704,Austin,t,13 months ago,11/8/15
6,2.5,2,5,379,30.23693595,-97.75771647,2,14,23,53,83,358,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,5 weeks ago,11/7/15
6,1,2,3,300,30.23498632,-97.76167537,2,14,30,60,90,365,House,Entire home/apt,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,3 weeks ago,11/8/15
4,1,1,2,225,30.2476299,-97.75072462,1,365,30,60,90,365,House,Entire home/apt,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",78704,Austin,TX,78704,Austin,t,a week ago,11/8/15
6,1,2,3,224,30.23895248,-97.74518292,2,180,6,36,47,278,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer}",78704,Austin,TX,78704,Austin,t,today,11/7/15
2,1,1,1,100,30.24058141,-97.76779997,1,7,28,53,53,109,Condominium,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,2 weeks ago,11/8/15
4,1,1,2,195,30.25144397,-97.74303536,3,1125,1,31,61,336,Apartment,Entire home/apt,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,""Hair Dryer"",Iron}",78704,Austin,TX,78704,Austin,t,2 weeks ago,11/7/15
2,1,1,1,75,30.25383385,-97.77921926,1,1125,29,59,89,364,House,Private room,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,3 weeks ago,11/7/15
10,2.5,3,3,349,30.23620492,-97.74803009,2,10,0,0,0,223,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",Essentials}",78704,Austin,TX,78704,Austin,t,8 months ago,11/8/15
6,3,3,3,525,30.24792913,-97.76182426,1,30,30,60,90,365,House,Entire home/apt,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",78704,Austin,TX,78704,Austin,t,3 months ago,11/8/15
2,1,1,1,190,30.244142,-97.75559405,2,1125,0,0,0,92,House,Entire home/apt,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit""}",78704,Austin,TX,78704,Austin,t,5 days ago,11/8/15
2,1,1,1,75,30.24808798,-97.76164963,1,1125,17,40,70,345,House,Private room,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",78704,Austin,TX,78704,Austin,t,today,11/8/15
8,2,2,2,400,30.25646394,-97.74817516,1,1125,30,60,90,365,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,Heating,Washer,Dryer,Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,never,11/7/15
2,1,1,1,400,30.23803843,-97.79017777,1,1125,30,60,90,365,Apartment,Entire home/apt,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Shampoo}",78704,Austin,TX,78704,Austin,t,9 months ago,11/7/15
2,1,1,1,123,30.23903049,-97.7870933,2,4,0,3,33,308,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,Heating}",78704,Austin,TX,78704,Austin,t,2 months ago,11/8/15
4,1.5,2,3,275,30.24732184,-97.74490847,1,1125,29,59,89,364,Apartment,Entire home/apt,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,""24-Hour Check-in""}",78704,Austin,TX,78704,Austin,t,a week ago,11/7/15
2,1,1,1,99,30.24482457,-97.75334185,1,1125,27,57,87,362,House,Private room,"{Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Smoke Detector""}",78704,Austin,TX,78704,Austin,t,3 weeks ago,11/7/15
5,1,2,3,199,30.24365908,-97.74071262,1,1125,8,32,62,327,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,4 days ago,11/8/15
3,1,1,2,90,30.24147874,-97.75762888,2,1125,16,40,45,264,House,Entire home/apt,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials}",78704,Austin,TX,78704,Austin,t,a week ago,11/8/15
2,1,1,1,54,30.23597238,-97.78340869,2,1125,30,60,90,365,Apartment,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",78704,Austin,TX,78704,Austin,t,a week ago,11/8/15
1,1,1,1,143,30.25811346,-97.74726169,1,1125,30,60,90,365,Apartment,Private room,{},78704,Austin,TX,78704,Austin,t,never,11/8/15
6,3,3,3,475,30.25707067,-97.75575704,1,1125,0,3,33,308,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher""}",78704,Austin,TX,78704,Austin,t,6 weeks ago,11/8/15
2,1,1,1,150,30.23888795,-97.77259922,1,1125,30,60,90,365,House,Private room,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",78704,Austin,TX,78704,Austin,t,20 months ago,11/8/15
6,2,2,2,130,30.24283817,-97.77538998,2,1125,29,53,83,83,Townhouse,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,Essentials}",78704,Austin,TX,78704,Austin,t,5 days ago,11/7/15
6,1.5,2,3,250,30.24047308,-97.77734158,2,5,30,60,90,365,Townhouse,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,3 days ago,11/8/15
5,2.5,3,3,650,30.2488895,-97.75287113,2,1125,19,41,71,346,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,3 months ago,11/7/15
5,2,2,2,200,30.23403726,-97.79126129,1,1125,8,18,48,293,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,Iron}",78704,Austin,TX,78704,Austin,t,4 days ago,11/7/15
2,1,1,1,70,30.24049265,-97.76790344,2,1125,0,0,0,4,Condominium,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron}",78704,Austin,TX,78704,Austin,t,3 days ago,11/8/15
2,1.5,1,1,64,30.23969834,-97.77942857,1,6,27,55,85,360,House,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,yesterday,11/8/15
2,1,0,1,450,30.25243461,-97.76527142,1,1125,30,60,90,365,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",78704,Austin,TX,78704,Austin,t,never,11/8/15
3,1,1,1,118,30.22851967,-97.75754718,1,1125,29,59,89,364,House,Entire home/apt,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",78704,Austin,TX,78704,Austin,t,6 weeks ago,11/8/15
3,1,0,2,125,30.2564335,-97.77877738,1,1125,15,23,53,143,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,7 weeks ago,11/7/15
3,1,0,2,85,30.24014163,-97.75840408,1,12,1,31,61,317,Apartment,Entire home/apt,"{TV,""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,4 weeks ago,11/8/15
4,1,1,2,250,30.23701897,-97.76010323,1,1125,29,59,89,364,House,Entire home/apt,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),""Other pet(s)"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo}",78704,Austin,TX,78704,Austin,t,today,11/8/15
5,1,1,1,199,30.25996101,-97.76496537,2,14,0,0,0,12,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,5 weeks ago,11/8/15
2,1,1,1,150,30.25543236,-97.77218886,1,1125,8,27,27,84,Apartment,Private room,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,3 weeks ago,11/7/15
4,1,1,2,200,30.24734792,-97.77482307,2,4,0,0,0,55,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,3 weeks ago,11/8/15
4,1,1,1,115,30.24015499,-97.74048386,3,1125,28,58,88,363,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating}",78704,Austin,TX,78704,Austin,t,2 weeks ago,11/8/15
4,1,1,1,111,30.23909112,-97.76850837,2,1125,6,22,25,25,Condominium,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",78704,Austin,TX,78704,Austin,t,3 days ago,11/8/15
3,1,1,1,175,30.23495449,-97.77689704,3,1125,30,60,90,365,House,Entire home/apt,"{Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",78704,Austin,TX,78704,Austin,t,8 months ago,11/8/15
2,1.5,1,1,75,30.23420897,-97.78471191,2,180,15,45,75,350,Other,Private room,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer}",78704,Austin,TX,78704,Austin,t,3 weeks ago,11/7/15
5,1,2,4,125,30.25475997,-97.74893847,1,1125,14,24,54,54,Camper/RV,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,today,11/7/15
10,2,3,4,145,30.23710424,-97.74666719,2,165,22,52,80,353,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,today,11/8/15
4,1,1,2,175,30.26099629,-97.77328011,1,2,29,59,89,364,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,4 days ago,11/8/15
2,1,1,1,135,30.23686904,-97.78610071,1,1125,30,60,90,365,House,Private room,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,2 months ago,11/8/15
2,1,1,1,150,30.24878923,-97.74707127,2,1125,27,57,87,352,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,6 weeks ago,11/7/15
3,1,1,2,165,30.25295171,-97.76309105,2,10,28,58,88,358,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,Breakfast,""Pets live on this property"",""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,2 months ago,11/7/15
